2020-11-09,77,25,"Counter({'SQL': 16, 'PYTHON': 14, 'ETL': 13, 'AWS': 11, 'BIGDATA': 10, 'AGILE': 10, 'JAVA': 8, 'SPARK': 8, 'AZURE': 7, 'CLOUDCOMPUTING': 6, 'KAFKA': 6, 'COVID': 6, 'POWERBI': 5, 'ML': 5, 'SCALA': 5, 'R': 4, 'REDSHIFT': 4, 'GCP': 4, 'TESTING': 4, 'DATABRICKS': 4, 'INSIGHTS': 4, 'BIGQUERY': 3, 'LOVE': 3, 'GIT': 3, 'LAMBDA': 2, 'DATABASE': 2, 'APACHE': 2, 'BI': 2, 'CSHARP': 2, 'GO': 2, 'DOCKER': 2, 'TABLEAU': 1, 'TDD': 1, 'NETEZZA': 1, 'EXCEL': 1, 'STACK': 1})"
2020-11-10,97,24,"Counter({'PYTHON': 18, 'SQL': 15, 'ETL': 12, 'AGILE': 11, 'ML': 9, 'POWERBI': 8, 'SPARK': 7, 'KAFKA': 6, 'R': 6, 'AZURE': 6, 'CLOUDCOMPUTING': 5, 'AWS': 5, 'BI': 5, 'INSIGHTS': 5, 'SCALA': 4, 'GO': 3, 'LOVE': 3, 'CSHARP': 3, 'GIT': 3, 'BIGDATA': 3, 'DATABASE': 3, 'STACK': 2, 'APACHE': 2, 'DATABRICKS': 2, 'LAMBDA': 2, 'REDSHIFT': 2, 'TESTING': 2, 'TABLEAU': 2, 'JAVA': 2, 'NUMPY': 1, 'PANDAS': 1, 'MICROSOFT': 1, 'COVID': 1, 'GCP': 1, 'TDD': 1, 'BIGQUERY': 1})"
2020-11-11,83,24,"Counter({'PYTHON': 15, 'SQL': 14, 'AWS': 11, 'AGILE': 11, 'ETL': 8, 'POWERBI': 8, 'AZURE': 7, 'ML': 7, 'BI': 6, 'CSHARP': 5, 'JAVA': 4, 'GO': 4, 'REDSHIFT': 4, 'BIGDATA': 4, 'R': 4, 'GIT': 4, 'TABLEAU': 4, 'SPARK': 3, 'DATABASE': 3, 'STACK': 3, 'KAFKA': 3, 'LAMBDA': 3, 'INSIGHTS': 3, 'GCP': 2, 'DATABRICKS': 2, 'DOCKER': 2, 'SCALA': 2, 'LOVE': 2, 'COVID': 2, 'TDD': 2, 'APACHE': 2, 'TESTING': 2, 'CLOUDCOMPUTING': 1, 'BIGQUERY': 1, 'S': 1, 'PANDAS': 1, 'MICROSOFT': 1})"
2020-11-12,143,24,"Counter({'PYTHON': 18, 'SQL': 13, 'ML': 12, 'ETL': 11, 'AWS': 9, 'SPARK': 8, 'AGILE': 8, 'BIGDATA': 7, 'JAVA': 5, 'AZURE': 5, 'BI': 5, 'GO': 4, 'CLOUDCOMPUTING': 4, 'LOVE': 4, 'GIT': 4, 'INSIGHTS': 4, 'DOCKER': 4, 'TDD': 4, 'APACHE': 3, 'KAFKA': 3, 'BIGQUERY': 3, 'POWERBI': 3, 'GCP': 3, 'TABLEAU': 3, 'STACK': 3, 'MICROSOFT': 3, 'DATABRICKS': 3, 'DATABASE': 3, 'PANDAS': 3, 'LAMBDA': 3, 'SCALA': 2, 'R': 2, 'CSHARP': 2, 'S': 2, 'TESTING': 2, 'DATAFLOW': 1, 'COVID': 1, 'REDSHIFT': 1})"
2020-11-13,204,24,"Counter({'SQL': 17, 'PYTHON': 13, 'AGILE': 9, 'ETL': 8, 'BIGDATA': 7, 'AZURE': 7, 'AWS': 6, 'ML': 6, 'POWERBI': 6, 'JAVA': 5, 'CLOUDCOMPUTING': 5, 'COVID': 5, 'SPARK': 4, 'TESTING': 4, 'R': 4, 'GCP': 3, 'DATABRICKS': 3, 'SCALA': 3, 'INSIGHTS': 3, 'DATABASE': 3, 'MICROSOFT': 3, 'KAFKA': 3, 'GO': 2, 'REDSHIFT': 2, 'LOVE': 2, 'TABLEAU': 2, 'STACK': 2, 'BI': 2, 'CSHARP': 2, 'GIT': 2, 'BIGQUERY': 1, 'DOCKER': 1, 'TDD': 1, 'PANDAS': 1, 'APACHE': 1, 'LAMBDA': 1})"
2020-11-14,227,25,"Counter({'SQL': 19, 'PYTHON': 17, 'ETL': 10, 'AWS': 9, 'AGILE': 9, 'R': 7, 'AZURE': 7, 'SPARK': 6, 'ML': 6, 'TESTING': 6, 'POWERBI': 5, 'JAVA': 4, 'DATABASE': 4, 'INSIGHTS': 4, 'DATABRICKS': 3, 'BIGDATA': 3, 'CSHARP': 3, 'GIT': 3, 'GCP': 3, 'CLOUDCOMPUTING': 2, 'KAFKA': 2, 'SCALA': 2, 'MICROSOFT': 2, 'BI': 2, 'BIGQUERY': 2, 'DOCKER': 2, 'APACHE': 1, 'GO': 1, 'REDSHIFT': 1, 'TABLEAU': 1, 'DATAFLOW': 1})"
2020-11-15,0,25,"Counter({'PYTHON': 18, 'SQL': 17, 'ETL': 10, 'AGILE': 10, 'SPARK': 8, 'AWS': 8, 'ML': 8, 'APACHE': 8, 'AZURE': 7, 'NOSQL': 6, 'HADOOP': 6, 'INSIGHTS': 5, 'CLOUDCOMPUTING': 4, 'BIGDATA': 4, 'GIT': 4, 'CSHARP': 3, 'SSRS': 3, 'DATABASE': 3, 'GO': 3, 'KAFKA': 3, 'SSIS': 3, 'AI': 3, 'R': 3, 'DATABRICKS': 3, 'PANDAS': 3, 'GCP': 3, 'TESTING': 2, 'SCALA': 2, 'RDBMS': 2, 'TFVC': 2, 'POWERBI': 2, 'GDPR': 2, 'SCIKITLEARN': 2, 'COVID': 2, 'LAMBDA': 2, 'CLOUDFORMATION': 2, 'LOVE': 2, 'TALEND': 2, 'MICROSOFT': 1, 'STACK': 1, 'BI': 1, 'DJANGO': 1, 'OSINT': 1, 'PAI': 1, 'S': 1, 'NUMPY': 1, 'SCIPY': 1, 'MATPLOTLIB': 1, 'MLLIB': 1, 'API': 1, 'JAVA': 1, 'UI': 1})"
